datetime,title,tag,url,kw_match
2023-10-31 09:58:12,Cyprus proposes to establish a sea corridor to deliver a stream of vital humanitarian aid to Gaza,Europe,https://www.thestar.com/news/world/europe/cyprus-proposes-to-establish-a-sea-corridor-to-deliver-a-stream-of-vital-humanitarian-aid/article_f0a4cb3b-a316-56f2-b319-c46cc135b99c.html,True
2023-10-31 07:50:00,Canadians urged to flee Lebanon over clashes + why this 99-year-old woman waited hours for an ambulance,Morning News Digest,https://www.thestar.com/news/morning-digest/canadians-urged-to-flee-lebanon-over-clashes-why-this-99-year-old-woman-waited-hours/article_462f96fe-6f20-58e0-80fa-58fc3fc20806.html,False
2023-10-31 05:05:58,UN agency in Gaza says urgent cease-fire is a matter of life and death for millions of Palestinians,World,https://www.thestar.com/news/world/un-agency-in-gaza-says-urgent-cease-fire-is-a-matter-of-life-and-death/article_ce64b477-9e56-5394-bdf6-8b7da0ab54af.html,True
2023-10-31 03:46:34,Russia's envoy uses the stage at a military forum in China to accuse the US of fueling tensions,Asia,https://www.thestar.com/news/world/asia/russias-envoy-uses-the-stage-at-a-military-forum-in-china-to-accuse-the-us/article_67236c8f-9779-549d-85af-122daf65873f.html,False
2023-10-31 01:09:55,"A UN envoy says the Israel-Hamas war is spilling into Syria, adding to growing instability there",World,https://www.thestar.com/news/world/a-un-envoy-says-the-israel-hamas-war-is-spilling-into-syria-adding-to-growing/article_e65772cb-9d77-5467-95aa-0dadb15dbbf5.html,True
2023-10-31 01:06:05,Israel pushes deeper into Gaza and frees Hamas captive; Netanyahu rejects calls for cease-fire,Middle East,https://www.thestar.com/news/world/middle-east/israel-pushes-deeper-into-gaza-and-frees-hamas-captive-netanyahu-rejects-calls-for-cease-fire/article_317c1219-7a8d-5aaf-a852-0a292e3e0c92.html,True
2023-10-30 22:03:41,Watchdog group says attack that killed videographer 'explicitly targeted' Lebanon journalists,Middle East,https://www.thestar.com/news/world/middle-east/watchdog-group-says-attack-that-killed-videographer-explicitly-targeted-lebanon-journalists/article_41ff5753-fcb3-540d-8c85-a02cba4c8b00.html,False
2023-10-30 22:01:12,Live updates | Israel deepens military assault in the northern Gaza Strip,Middle East,https://www.thestar.com/news/world/middle-east/live-updates-israel-deepens-military-assault-in-the-northern-gaza-strip/article_02dbe34a-21c4-50f5-b7f1-4d9fa9ab055b.html,True
2023-10-31 06:55:27,"Under criticism, Canada sticks to call for humanitarian truce, not a ceasefire — but says the world is watching",Free Digital Access,https://www.thestar.com/politics/federal/under-criticism-canada-sticks-to-call-for-humanitarian-truce-not-a-ceasefire-but-says-the/article_ad841e26-8985-573c-865d-cc4f5ef95771.html,False
2023-10-30 21:44:49,B.C. commits to mandatory Holocaust education for Grade 10 students,Politics,https://www.thestar.com/politics/b-c-commits-to-mandatory-holocaust-education-for-grade-10-students/article_1e7e6e44-20c3-5055-a84b-99e5a3da1659.html,False
2023-10-30 18:12:00,Ottawa push for temporary pause in Israel-Hamas fight doesn't meet mark for advocates,Politics,https://www.thestar.com/politics/ottawa-push-for-temporary-pause-in-israel-hamas-fight-doesnt-meet-mark-for-advocates/article_18809d2a-2a87-585b-980d-f97f79ea20d5.html,True
2023-10-30 18:06:44,Nikki Haley formally enters her home-state primary as she tries to pull closer to Donald Trump,United States,https://www.thestar.com/news/world/united-states/nikki-haley-formally-enters-her-home-state-primary-as-she-tries-to-pull-closer-to/article_a9cd5836-ccfb-552c-af13-03803d2a8e66.html,False
2023-10-30 18:03:37,Putin claims without proof that airport riots targeting Israelis were staged from Ukraine,Europe,https://www.thestar.com/news/world/europe/putin-claims-without-proof-that-airport-riots-targeting-israelis-were-staged-from-ukraine/article_e267e66c-8615-5b0f-8159-a9a862a993d6.html,True
2023-10-30 17:33:31,"Tennessee governor, congressman discuss safety on visit to Jewish school that foiled armed intrusion",United States,https://www.thestar.com/news/world/united-states/tennessee-governor-congressman-discuss-safety-on-visit-to-jewish-school-that-foiled-armed-intrusion/article_449fa4ce-c8e8-50e6-807f-e6df750ab503.html,True
2023-10-30 17:33:42,Online antisemitic threats unnerve Jewish students and spark condemnation at Cornell University,United States,https://www.thestar.com/news/world/united-states/online-antisemitic-threats-unnerve-jewish-students-and-spark-condemnation-at-cornell-university/article_6cab29e4-3354-584d-b28a-bf785dceee48.html,True
2023-10-30 17:17:01,"Israel's economy recovered from previous wars with Hamas, but this one might go longer, hit harder",Middle East,https://www.thestar.com/news/world/middle-east/israels-economy-recovered-from-previous-wars-with-hamas-but-this-one-might-go-longer-hit/article_ab667ed2-200b-5fb7-8ab4-072e9f24da7f.html,True
2023-10-30 16:13:17,Air Canada profits soar as travel demand stays high,Business,https://www.thestar.com/business/air-canada-profits-soar-as-travel-demand-stays-high/article_d6d62140-b324-552a-94b3-4241352edd7e.html,False
2023-10-30 15:38:54,"St. Louis County prosecutor drops U.S. Senate bid, will instead oppose Cori Bush in House race",United States,https://www.thestar.com/news/world/united-states/st-louis-county-prosecutor-drops-u-s-senate-bid-will-instead-oppose-cori-bush-in/article_3f0dc2e4-3d3b-5ffb-89fb-e00c616f7130.html,False
2023-10-30 15:03:23,Illinois man pleads not guilty to hate crime and murder charges in attack on Muslim mother and son,United States,https://www.thestar.com/news/world/united-states/illinois-man-pleads-not-guilty-to-hate-crime-and-murder-charges-in-attack-on-muslim/article_a7b4e63d-e4e0-5157-97a5-1567a17cc5d4.html,True
2023-10-30 15:04:55,"An Israeli ministry, in a 'concept paper,' proposes transferring Gaza civilians to Egypt's Sinai",Middle East,https://www.thestar.com/news/world/middle-east/an-israeli-ministry-in-a-concept-paper-proposes-transferring-gaza-civilians-to-egypts-sinai/article_43f0856d-c320-5087-ab9c-d782fa385060.html,True
2023-10-30 14:44:32,"How to bet on UFC: Outrights, method of victory, round betting and more",Sports Betting,https://www.thestar.com/sports/sports-betting/how-to-bet-on-ufc-outrights-method-of-victory-round-betting-and-more/article_5fffb0ad-f77d-5da7-b897-6cc90d5ae45e.html,False
2023-10-30 13:45:03,Cyprus prepares for a potential migrant influx due to the ongoing Israel-Hamas war,World,https://www.thestar.com/news/world/cyprus-prepares-for-a-potential-migrant-influx-due-to-the-ongoing-israel-hamas-war/article_eb45f87a-f051-5e52-8c92-b1701574f52a.html,True
2023-10-30 13:36:00,Misinformation about the Israel-Hamas war is flooding social media. Here are the facts,Middle East,https://www.thestar.com/news/world/middle-east/misinformation-about-the-israel-hamas-war-is-flooding-social-media-here-are-the-facts/article_21ee08c9-0175-5697-b77b-14344346a660.html,True
2023-10-30 13:16:14,Slovakia's new government announces a massive deployment at the Hungarian border to curb migration,Europe,https://www.thestar.com/news/world/europe/slovakias-new-government-announces-a-massive-deployment-at-the-hungarian-border-to-curb-migration/article_9d8da9ef-4616-5e24-a1f2-9df197124460.html,False
2023-10-30 12:14:22,Mainz lifts Anwar El Ghazi's suspension for social media post about Israel-Hamas war,Soccer,https://www.thestar.com/sports/soccer/mainz-lifts-anwar-el-ghazis-suspension-for-social-media-post-about-israel-hamas-war/article_3cfea0e6-7c51-5c27-8818-25a554672c5f.html,True
2023-10-30 08:02:00,Canada’s call for humanitarian ‘truce’ in Israel-Hamas conflict + the cost for a deported Roma family to return to Canada,Morning News Digest,https://www.thestar.com/news/morning-digest/canada-s-call-for-humanitarian-truce-in-israel-hamas-conflict-the-cost-for-a-deported/article_1edff6f2-7f44-594d-b397-9104e6ebbcac.html,True
2023-11-01 09:40:45,The kids aren’t all right: How we are failing our children,Opinion,https://www.thestar.com/opinion/editorials/the-kids-aren-t-all-right-how-we-are-failing-our-children/article_b239afb3-7d85-5324-b512-9ea69ef09796.html,False
2023-10-30 05:30:00,A world without Hamas? What to expect if Israel succeeds in dismantling the group,World,https://www.thestar.com/news/world/a-world-without-hamas-what-to-expect-if-israel-succeeds-in-dismantling-the-group/article_9167b17b-8638-5502-be84-bed96212ba57.html,True
2023-10-30 05:00:00,Social media postings on war tricky territory for employers and employees,Contributors,https://www.thestar.com/opinion/contributors/social-media-postings-on-war-tricky-territory-for-employers-and-employees/article_20489bd6-3296-5020-bcd1-46c98d066bd6.html,True
2023-10-31 15:25:22,Canada calls for humanitarian ‘truce’ in Israel-Gaza conflict,Canada,https://www.thestar.com/news/canada/canada-calls-for-humanitarian-truce-in-israel-gaza-conflict/article_84ad2339-3866-514a-9748-d1031e95d4cc.html,True
2023-10-29 23:36:22,Son of Canadian presumed hostage in Gaza: 'Military actions don't solve anything',Politics,https://www.thestar.com/politics/son-of-canadian-presumed-hostage-in-gaza-military-actions-dont-solve-anything/article_ea601b5a-b211-5d08-911b-f6987bf4c3b9.html,True
2023-10-29 21:39:00,"Gaza receives largest aid shipment so far as deaths top 8,000 and Israel widens military offensive",Middle East,https://www.thestar.com/news/world/middle-east/gaza-receives-largest-aid-shipment-so-far-as-deaths-top-8-000-and-israel-widens/article_4c097f9d-ab6b-55ce-99b9-dd1aa787bd7c.html,True
2023-10-29 21:25:00,"Live updates | Israel intensifies Gaza strikes, hospital damaged by nearby bombs",Middle East,https://www.thestar.com/news/world/middle-east/live-updates-israel-intensifies-gaza-strikes-hospital-damaged-by-nearby-bombs/article_2ea811a9-a662-5ed1-84e3-3ba29e6023ae.html,True
2023-10-29 17:35:00,Mission impossible? Biden says Mideast leaders must consider a two-state solution after the war ends,United States,https://www.thestar.com/news/world/united-states/mission-impossible-biden-says-mideast-leaders-must-consider-a-two-state-solution-after-the-war/article_20ed84b2-5226-5992-ae9f-3a3cd5cbce3b.html,True
2023-10-29 17:01:05,Pence's early exit from the presidential campaign offers a reminder of Trump's grip on the GOP,United States,https://www.thestar.com/news/world/united-states/pences-early-exit-from-the-presidential-campaign-offers-a-reminder-of-trumps-grip-on-the/article_07e2d905-43f1-5e2b-96ad-1944f6baaca8.html,False
2023-10-29 15:46:56,"Israeli media, also traumatized by Hamas attack, become communicators of Israel's message",Middle East,https://www.thestar.com/news/world/middle-east/israeli-media-also-traumatized-by-hamas-attack-become-communicators-of-israels-message/article_a6c42d7a-db80-59ef-95b4-f16d5c549d2e.html,True
2023-10-29 15:47:06,Turkey celebrates 100th anniversary of republic with fireworks and navy procession,Europe,https://www.thestar.com/news/world/europe/turkey-celebrates-100th-anniversary-of-republic-with-fireworks-and-navy-procession/article_3321675b-3ff7-5935-90b5-b5b8fb683342.html,False
2023-10-29 13:37:53,Trump is returning to Iowa on Sunday for his eighth campaign stop in little more than a month,United States,https://www.thestar.com/news/world/united-states/trump-is-returning-to-iowa-on-sunday-for-his-eighth-campaign-stop-in-little-more/article_2bd3d22c-3544-51ac-85cd-81922e9857e3.html,False
2023-10-30 14:35:27,Anger over the Israel-Hamas conflict spilled onto the streets of downtown Toronto for the third straight day,FREE DIGITAL ACCESS,https://www.thestar.com/news/gta/anger-over-the-israel-hamas-conflict-spilled-onto-the-streets-of-downtown-toronto-for-the/article_5b2752ad-a4a0-5f26-a41e-93ddbf304fbc.html,True
2023-10-29 12:21:44,"Thousands rally in Pakistan against Israel's bombing in Gaza, chanting anti-American slogans",Asia,https://www.thestar.com/news/world/asia/thousands-rally-in-pakistan-against-israels-bombing-in-gaza-chanting-anti-american-slogans/article_3bf51a4d-27b4-5e67-bb60-c8218577be16.html,True
2023-10-29 12:13:26,"Internet, phone service gradually return after vanishing for most of Gaza amid heavy bombardment",Middle East,https://www.thestar.com/news/world/middle-east/internet-phone-service-gradually-return-after-vanishing-for-most-of-gaza-amid-heavy-bombardment/article_dbad3ae3-f1c1-5407-a280-8248defff715.html,True
2023-10-29 05:55:22,China's foreign minister says Xi-Biden meeting in San Francisco would not be 'smooth-sailing',Asia,https://www.thestar.com/news/world/asia/chinas-foreign-minister-says-xi-biden-meeting-in-san-francisco-would-not-be-smooth-sailing/article_d7e85af8-9b41-58ab-bcea-b739c163d719.html,False
2023-10-29 05:14:50,Israeli settler shoots and kills Palestinian harvester as violence surges in the West Bank,Middle East,https://www.thestar.com/news/world/middle-east/israeli-settler-shoots-and-kills-palestinian-harvester-as-violence-surges-in-the-west-bank/article_e355863c-17a0-5a16-b50b-273195435b81.html,True
2023-10-29 05:00:00,Nothing grand about Grand Old Party’s Speaker standoff,Contributors,https://www.thestar.com/opinion/contributors/nothing-grand-about-grand-old-party-s-speaker-standoff/article_c041449d-0814-5182-8530-967f0f063075.html,False
2023-10-28 23:36:12,"Live updates | Israel pounds Gaza Strip, dismissing calls for cease-fire",Middle East,https://www.thestar.com/news/world/middle-east/live-updates-israel-pounds-gaza-strip-dismissing-calls-for-cease-fire/article_dfc7550a-5d4c-5369-a761-1baffadb3d7a.html,True
2023-10-28 23:24:07,"The campaign spotlight this weekend is on Nevada, where dueling elections could confuse GOP voters",United States,https://www.thestar.com/news/world/united-states/the-campaign-spotlight-this-weekend-is-on-nevada-where-dueling-elections-could-confuse-gop-voters/article_f006e1cc-3d88-5433-ad87-12ac2a7e2260.html,False
2023-10-28 23:20:33,Netanyahu says the Gaza war has entered a new stage and will be 'long and difficult',Middle East,https://www.thestar.com/news/world/middle-east/netanyahu-says-the-gaza-war-has-entered-a-new-stage-and-will-be-long-and/article_2447e382-e77d-55fe-9940-712f9bb0bac0.html,True
2023-10-28 22:54:12,"Pence ends White House campaign after struggling to gain traction. 'This is not my time,' he says",United States,https://www.thestar.com/news/world/united-states/pence-ends-white-house-campaign-after-struggling-to-gain-traction-this-is-not-my-time/article_596f660c-ac2a-5fb9-8fa8-f09d8e98a5e5.html,False
2023-10-28 22:33:58,Israel says its war can both destroy Hamas and rescue hostages. Their families are less certain,Middle East,https://www.thestar.com/news/world/middle-east/israel-says-its-war-can-both-destroy-hamas-and-rescue-hostages-their-families-are-less/article_e6ad93cf-093c-5835-9229-e550043e2238.html,True
2023-10-28 22:16:50,QMJHL roundup: Mooseheads tip Titan 5-4 on late power-play goal,Hockey,https://www.thestar.com/sports/hockey/qmjhl-roundup-mooseheads-tip-titan-5-4-on-late-power-play-goal/article_af61dd7a-6fe3-57b9-a850-83eb3b4bd420.html,False
2023-10-28 18:20:00,Palestinian-Canadians worry for relatives as offensive in Gaza ramps up,Politics,https://www.thestar.com/politics/palestinian-canadians-worry-for-relatives-as-offensive-in-gaza-ramps-up/article_4de37bf8-4a53-5bd7-a1f6-0ae239d049bc.html,True
2023-10-28 17:57:17,"Nikki Haley accuses Donald Trump of pursuing 'chaos, vendettas and drama' at Jewish Republican event",United States,https://www.thestar.com/news/world/united-states/nikki-haley-accuses-donald-trump-of-pursuing-chaos-vendettas-and-drama-at-jewish-republican-event/article_2b12a837-1d11-5a80-a197-6f1de36b0440.html,True
2023-10-28 14:20:25,Israel is reassessing diplomatic relations with Turkey due to leader's 'increasingly harsh' remarks,Europe,https://www.thestar.com/news/world/europe/israel-is-reassessing-diplomatic-relations-with-turkey-due-to-leaders-increasingly-harsh-remarks/article_d7498422-dad4-50ec-b970-f6cc1058c181.html,True
2023-10-28 13:42:24,"An Iranian teenager injured on Tehran Metro while not wearing a headscarf has died, state media say",Asia,https://www.thestar.com/news/world/asia/an-iranian-teenager-injured-on-tehran-metro-while-not-wearing-a-headscarf-has-died-state/article_ec1723dc-0e92-5021-afd2-eaf963d21146.html,False
2023-10-28 12:54:00,Thousands of pro-Palestinian protesters take over downtown Toronto streets,Gta,https://www.thestar.com/news/gta/thousands-of-pro-palestinian-protesters-take-over-downtown-toronto-streets/article_0345e7ef-4224-5fcc-a880-a47bd1098c6d.html,True
2023-10-28 11:48:34,A spiderweb of Hamas tunnels in Gaza Strip raises risks for an Israeli ground offensive,Middle East,https://www.thestar.com/news/world/middle-east/a-spiderweb-of-hamas-tunnels-in-gaza-strip-raises-risks-for-an-israeli-ground-offensive/article_09759ae8-2cd4-5512-8bf4-dda6900d5132.html,True
2023-10-28 09:37:48,"Mass graves, unclaimed bodies and overcrowded cemeteries. The war robs Gaza of funeral rites",Middle East,https://www.thestar.com/news/world/middle-east/mass-graves-unclaimed-bodies-and-overcrowded-cemeteries-the-war-robs-gaza-of-funeral-rites/article_2ef94924-fede-5d4e-ad9d-38945060f7fd.html,True
2023-10-28 08:23:04,New Speaker Mike Johnson holds favor with conservatives. Can he unite the GOP where others failed?,United States,https://www.thestar.com/news/world/united-states/new-speaker-mike-johnson-holds-favor-with-conservatives-can-he-unite-the-gop-where-others/article_0d51fc11-aa07-57d0-94a6-72ac70c54db3.html,False
2023-10-28 07:03:32,Jewish and Muslim chaplains navigate US campus tensions and help students roiled by Israel-Hamas war,World,https://www.thestar.com/news/world/jewish-and-muslim-chaplains-navigate-us-campus-tensions-and-help-students-roiled-by-israel-hamas/article_454f120b-7da1-5e27-8747-175d4c64e678.html,True
2023-10-28 07:00:00,‘I want to die with them’: Gazan cancer patients stranded in West Bank dread the constant messages of relatives being killed,World,https://www.thestar.com/news/world/i-want-to-die-with-them-gazan-cancer-patients-stranded-in-west-bank-dread-the/article_dd8cb257-df5f-5b64-a46d-35f171a64d67.html,False
2023-10-28 07:00:00,‘We don’t want to turn our communities into fortresses’: How Torontonians are grappling with safety amid the Israel-Hamas war,FREE DIGITAL ACCESS,https://www.thestar.com/news/gta/we-don-t-want-to-turn-our-communities-into-fortresses-how-torontonians-are-grappling-with/article_253e1663-744e-5fc1-9740-4215ce9b3874.html,True
2023-10-28 06:00:00,International Cricket Council should ban Afghanistan for its abuse of women,Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/international-cricket-council-should-ban-afghanistan-for-its-abuse-of-women/article_eefb1da7-52fa-53f0-aaa5-116207642296.html,False
2023-10-30 13:06:18,Comments inflame rather than diffuse the Hamas-Israel situation: Letters,Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/comments-inflame-rather-than-diffuse-the-hamas-israel-situation-letters/article_73ee6f04-a250-5047-a223-a3d807b97593.html,True
2023-10-28 04:58:42,French Jewish groups set up a hotline for people in the community traumatized by Israel-Hamas war,Europe,https://www.thestar.com/news/world/europe/french-jewish-groups-set-up-a-hotline-for-people-in-the-community-traumatized-by-israel/article_0ab39106-542d-5c3a-bf98-7bf1f7730356.html,True
2023-10-28 02:43:17,Live updates | Israel knocks out Gaza communications as protesters call for end to the war,Middle East,https://www.thestar.com/news/world/middle-east/live-updates-israel-knocks-out-gaza-communications-as-protesters-call-for-end-to-the-war/article_d59db4f3-5221-5b9a-be0b-914204383a7b.html,True
2023-10-28 01:05:34,"NYC protesters demand Israeli cease-fire, at least 200 detained after filling Grand Central station",United States,https://www.thestar.com/news/world/united-states/nyc-protesters-demand-israeli-cease-fire-at-least-200-detained-after-filling-grand-central-station/article_3795d926-e21e-5c32-a0d4-fd662edf38f6.html,True
2023-10-28 00:34:00,Israel steps up air and ground attacks in Gaza and cuts off the territory's communications,FREE DIGITAL ACCESS,https://www.thestar.com/news/world/middle-east/israel-steps-up-air-and-ground-attacks-in-gaza-and-cuts-off-the-territorys-communications/article_a9ca15f2-af41-576e-a07c-8c79a2a5fdb8.html,True
2023-10-28 00:13:57,UN General Assembly calls for 'humanitarian truce' in Gaza leading to halt in Israel-Hamas fighting,FREE DIGITAL ACCESS,https://www.thestar.com/news/world/un-general-assembly-calls-for-humanitarian-truce-in-gaza-leading-to-halt-in-israel-hamas/article_c03aabe5-a568-5c13-9910-d0b7f7bedef5.html,True
2023-10-27 22:31:12,US fighter jets strike Iran-linked sites in Syria in retaliation for attacks on US troops,United States,https://www.thestar.com/news/world/united-states/us-fighter-jets-strike-iran-linked-sites-in-syria-in-retaliation-for-attacks-on-us/article_6f38bc7f-a7e0-571c-9062-851b9e0d8801.html,False
2023-10-27 21:33:29,"Agreement reached for Biden-Xi talks, but details still being worked out, official tells AP",United States,https://www.thestar.com/news/world/united-states/agreement-reached-for-biden-xi-talks-but-details-still-being-worked-out-official-tells-ap/article_4062c3f9-684f-59d6-afc9-76f963c56ea6.html,False
2023-10-27 20:55:00,"Five years later, trauma compounds for survivors marking Tree of Life massacre amid Israel-Hamas war",World,https://www.thestar.com/news/world/five-years-later-trauma-compounds-for-survivors-marking-tree-of-life-massacre-amid-israel-hamas/article_cda2261a-99b2-5128-a61a-7eab3397b83f.html,True
2023-11-03 15:01:01,His wife and kids went to see family in Gaza. He came back to Canada. Now they’re stuck and he wants to get them out,FREE DIGITAL ACCESS,https://www.thestar.com/news/canada/his-wife-and-kids-went-to-see-family-in-gaza-he-came-back-to-canada/article_7ffa1bf9-b838-50c4-ad6a-fe1f12ad9f45.html,True
2023-10-27 19:10:01,"Twitter takeover: 1 year later, X struggles with misinformation, advertising and usage decline",News,https://www.thestar.com/news/twitter-takeover-1-year-later-x-struggles-with-misinformation-advertising-and-usage-decline/article_9b256064-38dc-5695-a8d3-3d8115d019b5.html,False
2023-10-27 19:08:21,"2024 GOP hopefuls will defend Israel, seek donors at big Republican Jewish Coalition gathering",United States,https://www.thestar.com/news/world/united-states/2024-gop-hopefuls-will-defend-israel-seek-donors-at-big-republican-jewish-coalition-gathering/article_998055c0-5da6-5424-8e89-c4b75132e504.html,True
2023-10-27 18:48:36,Premier Eby condemns rise in hate crimes in B.C. stemming from Israeli-Hamas conflict,Politics,https://www.thestar.com/politics/premier-eby-condemns-rise-in-hate-crimes-in-b-c-stemming-from-israeli-hamas-conflict/article_0d8009af-174b-5b80-9c85-af571db066e8.html,True
2023-10-27 17:58:00,My fellow doctors in Gaza are working to stem a tsunami of death. It is our duty to help them,Opinion,https://www.thestar.com/opinion/my-fellow-doctors-in-gaza-are-working-to-stem-a-tsunami-of-death-it-is/article_7b375943-62e6-5ba4-8800-dcde71f11780.html,True
2023-10-27 17:47:55,"UN rejects Canadian push to call out ""deliberate cruelty"" of Hamas attacks",Politics,https://www.thestar.com/politics/un-rejects-canadian-push-to-call-out-deliberate-cruelty-of-hamas-attacks/article_126df595-9af3-5d50-9d22-4054be2acfb7.html,True
2023-10-27 17:09:00,"As debate rages over the legality of Israel’s actions in Gaza, how far is too far?",FREE DIGITAL ACCESS ,https://www.thestar.com/politics/federal/as-debate-rages-over-the-legality-of-israel-s-actions-in-gaza-how-far-is/article_aba11aca-f8d3-554e-99e5-a8769a0d5432.html,True
2023-10-27 16:04:00,TMU launching review in wake of pro-Palestinian letter from law students,Gta,https://www.thestar.com/news/gta/tmu-launching-review-in-wake-of-pro-palestinian-letter-from-law-students/article_275bd6b0-9e02-5a03-94a0-2e2eff561f3f.html,True
2023-10-27 15:04:25,Christian conservatives cheer one of their own as Mike Johnson assumes Congress' most powerful seat,World,https://www.thestar.com/news/world/christian-conservatives-cheer-one-of-their-own-as-mike-johnson-assumes-congress-most-powerful-seat/article_2b8d8d0c-e91f-5050-984f-058b6452182e.html,False
2023-10-27 15:00:51,Pope Francis prays for a world in 'a dark hour' and danger from 'folly' of war,Europe,https://www.thestar.com/news/world/europe/pope-francis-prays-for-a-world-in-a-dark-hour-and-danger-from-folly-of/article_80cb52ce-be85-58d5-8c20-dbf0d7263ec0.html,True
2023-10-27 14:38:00,"With Gaza protests planned, Toronto police prepare for ‘large-scale’ weekend demonstrations",Gta,https://www.thestar.com/news/gta/with-gaza-protests-planned-toronto-police-prepare-for-large-scale-weekend-demonstrations/article_ba21df80-68f5-50c3-81cf-d88ddf77f2c9.html,True
2023-10-27 11:54:13,NOT REAL NEWS: A look at what didn't happen this week,News,https://www.thestar.com/news/not-real-news-a-look-at-what-didnt-happen-this-week/article_c60ddbda-a349-5a86-8c18-6716b8ee6cfd.html,False
2023-10-27 09:23:32,Senior Iranian envoy met Hamas representatives in Moscow as Russia seeks to expand its clout,Europe,https://www.thestar.com/news/world/europe/senior-iranian-envoy-met-hamas-representatives-in-moscow-as-russia-seeks-to-expand-its-clout/article_446d9912-2a05-52f1-83ad-631fd794c121.html,True
2023-10-27 08:34:04,About 30 children were taken hostage by Hamas militants. Their families wait in agony,Middle East,https://www.thestar.com/news/world/middle-east/about-30-children-were-taken-hostage-by-hamas-militants-their-families-wait-in-agony/article_ca54633e-966b-5ac1-bf10-783d8b0b6da8.html,True
2023-10-27 07:46:00,Palestinian Canadians’ desperation with Global Affairs Canada + Sources say Ford government open to covering Toronto highway costs,Morning News Digest,https://www.thestar.com/news/morning-digest/palestinian-canadians-desperation-with-global-affairs-canada-sources-say-ford-government-open-to-covering-toronto/article_4655ccb3-8955-562b-a3a9-dbac97392d2b.html,True
2023-10-27 07:25:44,"Seeing no military answer to Israel-Palestinian tensions, the EU plans for a more peaceful future",Europe,https://www.thestar.com/news/world/europe/seeing-no-military-answer-to-israel-palestinian-tensions-the-eu-plans-for-a-more-peaceful/article_05aaf8ee-c460-5862-a196-265fa027e571.html,True
2023-10-27 07:02:52,Activists slam Malaysia's solidarity program for Palestinians after children seen toting toy guns,Asia,https://www.thestar.com/news/world/asia/activists-slam-malaysias-solidarity-program-for-palestinians-after-children-seen-toting-toy-guns/article_b5a84bf4-5a23-59f8-8f9a-4529ebd4b3a6.html,True
2023-10-27 06:00:00,"Jama move divides NDP, anybody by Crombie and Smith speaking for Smith: Letters",Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/jama-move-divides-ndp-anybody-by-crombie-and-smith-speaking-for-smith-letters/article_3925b4aa-8b01-541b-8213-8ce7d20aa649.html,False
2023-10-27 06:00:00,Canada and the Israeli-Palestinian conflict,It’s Political,https://www.thestar.com/podcasts/its-political/canada-and-the-israeli-palestinian-conflict/article_d37457be-b97d-5094-8677-d681d007dc66.html,True
2023-10-30 10:40:24,"What happened at Gaza’s al-Ahli Arab Hospital? A look at the claims, analyses and facts so far",World,https://www.thestar.com/news/world/what-happened-at-gaza-s-al-ahli-arab-hospital-a-look-at-the-claims-analyses/article_c542e58c-c9f3-53c8-b209-6ac71fec9e8f.html,False
2023-10-27 05:36:57,Palestinians plead 'stop the bombs' at UN meeting but Israel insists Hamas must be 'obliterated',World,https://www.thestar.com/news/world/palestinians-plead-stop-the-bombs-at-un-meeting-but-israel-insists-hamas-must-be-obliterated/article_66413ea5-7587-5840-968e-31da20a573d7.html,True
2023-10-27 05:00:00,"I ask myself, ‘How this can be happening in Canada?’",Contributors,https://www.thestar.com/opinion/contributors/i-ask-myself-how-this-can-be-happening-in-canada/article_89290472-6e76-5fe4-8d49-b27ae1e6b68f.html,False
2023-10-27 05:00:00,"Star in Israel: Israel's jaded peace activists, resigned soldiers, and furious relatives of hostages: The mood in a country at war",Free Digital Access,https://www.thestar.com/news/world/star-in-israel-israels-jaded-peace-activists-resigned-soldiers-and-furious-relatives-of-hostages-the/article_e51391c7-296b-58ad-a02b-e3d7eec4b524.html,True
2023-10-27 05:00:00,Censuring Sarah Jama by Ford government goes a few steps too far,Star Columnists,https://www.thestar.com/opinion/star-columnists/censuring-sarah-jama-by-ford-government-goes-a-few-steps-too-far/article_ce690f46-d503-509a-8ebf-a93164c6304a.html,False
2023-10-27 04:22:02,Israel-Hamas war upends years of conventional wisdom. Leaders give few details on what comes next,Middle East,https://www.thestar.com/news/world/middle-east/israel-hamas-war-upends-years-of-conventional-wisdom-leaders-give-few-details-on-what-comes/article_c9f682be-f645-5d3b-a837-3c0841b4ed4e.html,True
2023-10-27 00:45:16,"After Biden meeting, new Speaker Johnson says GOP won't abandon Ukraine but will aid Israel first",United States,https://www.thestar.com/news/world/united-states/after-biden-meeting-new-speaker-johnson-says-gop-wont-abandon-ukraine-but-will-aid-israel/article_f9577900-6001-5df9-8b55-3e4f702a84f0.html,True
2023-10-27 00:47:57,South Korean and US forces stage drills for reaction to possible 'Hamas-style' attack by North Korea,Asia,https://www.thestar.com/news/world/asia/south-korean-and-us-forces-stage-drills-for-reaction-to-possible-hamas-style-attack-by/article_959b758a-b30b-5ac3-85c5-a15096ed03b3.html,True
